# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
7.8730000000011046e+02 -1.6934532504719080e+01 +0.0000000000000000e+00 +7.8706261294036995e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8740000000011048e+02 -1.6938113700612533e+01 +0.0000000000000000e+00 +7.8716254879497671e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8750000000011050e+02 -1.6941694896505986e+01 +0.0000000000000000e+00 +7.8726248464958348e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8760000000011053e+02 -1.6945276092399439e+01 +0.0000000000000000e+00 +7.8736242050419025e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8770000000011055e+02 -1.6948857288292892e+01 +0.0000000000000000e+00 +7.8746235635879702e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8780000000011057e+02 -1.6952438484186345e+01 +0.0000000000000000e+00 +7.8756229221340379e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8790000000011059e+02 -1.6956019680079798e+01 +0.0000000000000000e+00 +7.8766222806801056e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8800000000011062e+02 -1.6959600875973251e+01 +0.0000000000000000e+00 +7.8776216392261733e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8810000000011064e+02 -1.6963182071866704e+01 +0.0000000000000000e+00 +7.8786209977722410e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8820000000011066e+02 -1.6966763267760157e+01 +0.0000000000000000e+00 +7.8796203563183087e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8830000000011069e+02 -1.6970344463653610e+01 +0.0000000000000000e+00 +7.8806197148643764e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8840000000011071e+02 -1.6973925659547064e+01 +0.0000000000000000e+00 +7.8816190734104441e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8850000000011073e+02 -1.6977506855440517e+01 +0.0000000000000000e+00 +7.8826184319565118e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8860000000011075e+02 -1.6981088051333970e+01 +0.0000000000000000e+00 +7.8836177905025795e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8870000000011078e+02 -1.6984669247227423e+01 +0.0000000000000000e+00 +7.8846171490486472e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8880000000011080e+02 -1.6988250443120876e+01 +0.0000000000000000e+00 +7.8856165075947149e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8890000000011082e+02 -1.6991831639014329e+01 +0.0000000000000000e+00 +7.8866158661407826e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8900000000011084e+02 -1.6995412834907782e+01 +0.0000000000000000e+00 +7.8876152246868503e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8910000000011087e+02 -1.6998994030801235e+01 +0.0000000000000000e+00 +7.8886145832329180e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8920000000011089e+02 -1.7002575226694688e+01 +0.0000000000000000e+00 +7.8896139417789857e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8930000000011091e+02 -1.7006156422588141e+01 +0.0000000000000000e+00 +7.8906133003250534e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8940000000011094e+02 -1.7009737618481594e+01 +0.0000000000000000e+00 +7.8916126588711211e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8950000000011096e+02 -1.7013318814375047e+01 +0.0000000000000000e+00 +7.8926120174171888e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8960000000011098e+02 -1.7016900010268500e+01 +0.0000000000000000e+00 +7.8936113759632565e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8970000000011100e+02 -1.7020481206161953e+01 +0.0000000000000000e+00 +7.8946107345093242e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8980000000011103e+02 -1.7024062402055407e+01 +0.0000000000000000e+00 +7.8956100930553919e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.8990000000011105e+02 -1.7027643597948860e+01 +0.0000000000000000e+00 +7.8966094516014596e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9000000000011107e+02 -1.7031224793842313e+01 +0.0000000000000000e+00 +7.8976088101475273e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9010000000011109e+02 -1.7034805989735766e+01 +0.0000000000000000e+00 +7.8986081686935950e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9020000000011112e+02 -1.7038387185629219e+01 +0.0000000000000000e+00 +7.8996075272396627e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9030000000011114e+02 -1.7041968381522672e+01 +0.0000000000000000e+00 +7.9006068857857304e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9040000000011116e+02 -1.7045549577416125e+01 +0.0000000000000000e+00 +7.9016062443317981e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9050000000011119e+02 -1.7049130773309578e+01 +0.0000000000000000e+00 +7.9026056028778657e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9060000000011121e+02 -1.7052711969203031e+01 +0.0000000000000000e+00 +7.9036049614239334e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9070000000011123e+02 -1.7056293165096484e+01 +0.0000000000000000e+00 +7.9046043199700011e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9080000000011125e+02 -1.7059874360989937e+01 +0.0000000000000000e+00 +7.9056036785160688e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9090000000011128e+02 -1.7063455556883390e+01 +0.0000000000000000e+00 +7.9066030370621365e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9100000000011130e+02 -1.7067036752776843e+01 +0.0000000000000000e+00 +7.9076023956082042e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9110000000011132e+02 -1.7070617948670296e+01 +0.0000000000000000e+00 +7.9086017541542719e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9120000000011134e+02 -1.7074199144563750e+01 +0.0000000000000000e+00 +7.9096011127003396e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9130000000011137e+02 -1.7077780340457203e+01 +0.0000000000000000e+00 +7.9106004712464073e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9140000000011139e+02 -1.7081361536350656e+01 +0.0000000000000000e+00 +7.9115998297924750e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9150000000011141e+02 -1.7084942732244109e+01 +0.0000000000000000e+00 +7.9125991883385427e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9160000000011144e+02 -1.7088523928137562e+01 +0.0000000000000000e+00 +7.9135985468846104e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9170000000011146e+02 -1.7092105124031015e+01 +0.0000000000000000e+00 +7.9145979054306781e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9180000000011148e+02 -1.7095686319924468e+01 +0.0000000000000000e+00 +7.9155972639767458e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9190000000011150e+02 -1.7099267515817921e+01 +0.0000000000000000e+00 +7.9165966225228135e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9200000000011153e+02 -1.7102848711711374e+01 +0.0000000000000000e+00 +7.9175959810688812e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9210000000011155e+02 -1.7106429907604827e+01 +0.0000000000000000e+00 +7.9185953396149489e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9220000000011157e+02 -1.7110011103498280e+01 +0.0000000000000000e+00 +7.9195946981610166e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9230000000011159e+02 -1.7113592299391733e+01 +0.0000000000000000e+00 +7.9205940567070843e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9240000000011162e+02 -1.7117173495285186e+01 +0.0000000000000000e+00 +7.9215934152531520e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9250000000011164e+02 -1.7120754691178639e+01 +0.0000000000000000e+00 +7.9225927737992197e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9260000000011166e+02 -1.7124335887072093e+01 +0.0000000000000000e+00 +7.9235921323452874e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9270000000011169e+02 -1.7127917082965546e+01 +0.0000000000000000e+00 +7.9245914908913551e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9280000000011171e+02 -1.7131498278858999e+01 +0.0000000000000000e+00 +7.9255908494374228e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9290000000011173e+02 -1.7135079474752452e+01 +0.0000000000000000e+00 +7.9265902079834905e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9300000000011175e+02 -1.7138660670645905e+01 +0.0000000000000000e+00 +7.9275895665295582e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9310000000011178e+02 -1.7142241866539358e+01 +0.0000000000000000e+00 +7.9285889250756259e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9320000000011180e+02 -1.7145823062432811e+01 +0.0000000000000000e+00 +7.9295882836216936e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9330000000011182e+02 -1.7149404258326264e+01 +0.0000000000000000e+00 +7.9305876421677613e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9340000000011185e+02 -1.7152985454219717e+01 +0.0000000000000000e+00 +7.9315870007138290e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9350000000011187e+02 -1.7156566650113170e+01 +0.0000000000000000e+00 +7.9325863592598967e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9360000000011189e+02 -1.7160147846006623e+01 +0.0000000000000000e+00 +7.9335857178059644e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9370000000011191e+02 -1.7163729041900076e+01 +0.0000000000000000e+00 +7.9345850763520320e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9380000000011194e+02 -1.7167310237793529e+01 +0.0000000000000000e+00 +7.9355844348980997e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9390000000011196e+02 -1.7170891433686982e+01 +0.0000000000000000e+00 +7.9365837934441674e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9400000000011198e+02 -1.7174472629580436e+01 +0.0000000000000000e+00 +7.9375831519902351e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9410000000011200e+02 -1.7178053825473889e+01 +0.0000000000000000e+00 +7.9385825105363028e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9420000000011203e+02 -1.7181635021367342e+01 +0.0000000000000000e+00 +7.9395818690823705e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9430000000011205e+02 -1.7185216217260795e+01 +0.0000000000000000e+00 +7.9405812276284382e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9440000000011207e+02 -1.7188797413154248e+01 +0.0000000000000000e+00 +7.9415805861745059e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9450000000011210e+02 -1.7192378609047701e+01 +0.0000000000000000e+00 +7.9425799447205736e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9460000000011212e+02 -1.7195959804941154e+01 +0.0000000000000000e+00 +7.9435793032666413e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9470000000011214e+02 -1.7199541000834607e+01 +0.0000000000000000e+00 +7.9445786618127090e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9480000000011216e+02 -1.7203122196728060e+01 +0.0000000000000000e+00 +7.9455780203587767e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9490000000011219e+02 -1.7206703392621513e+01 +0.0000000000000000e+00 +7.9465773789048444e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9500000000011221e+02 -1.7210284588514966e+01 +0.0000000000000000e+00 +7.9475767374509121e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9510000000011223e+02 -1.7213865784408419e+01 +0.0000000000000000e+00 +7.9485760959969798e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9520000000011225e+02 -1.7217446980301872e+01 +0.0000000000000000e+00 +7.9495754545430475e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9530000000011228e+02 -1.7221028176195325e+01 +0.0000000000000000e+00 +7.9505748130891152e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9540000000011230e+02 -1.7224609372088779e+01 +0.0000000000000000e+00 +7.9515741716351829e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9550000000011232e+02 -1.7228190567982232e+01 +0.0000000000000000e+00 +7.9525735301812506e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9560000000011235e+02 -1.7231771763875685e+01 +0.0000000000000000e+00 +7.9535728887273183e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9570000000011237e+02 -1.7235352959769138e+01 +0.0000000000000000e+00 +7.9545722472733860e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9580000000011239e+02 -1.7238934155662591e+01 +0.0000000000000000e+00 +7.9555716058194537e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9590000000011241e+02 -1.7242515351556044e+01 +0.0000000000000000e+00 +7.9565709643655214e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9600000000011244e+02 -1.7246096547449497e+01 +0.0000000000000000e+00 +7.9575703229115891e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9610000000011246e+02 -1.7249677743342950e+01 +0.0000000000000000e+00 +7.9585696814576568e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9620000000011248e+02 -1.7253258939236403e+01 +0.0000000000000000e+00 +7.9595690400037245e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9630000000011250e+02 -1.7256840135129856e+01 +0.0000000000000000e+00 +7.9605683985497922e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9640000000011253e+02 -1.7260421331023309e+01 +0.0000000000000000e+00 +7.9615677570958599e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9650000000011255e+02 -1.7264002526916762e+01 +0.0000000000000000e+00 +7.9625671156419276e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9660000000011257e+02 -1.7267583722810215e+01 +0.0000000000000000e+00 +7.9635664741879953e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9670000000011260e+02 -1.7271164918703668e+01 +0.0000000000000000e+00 +7.9645658327340630e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9680000000011262e+02 -1.7274746114597122e+01 +0.0000000000000000e+00 +7.9655651912801306e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9690000000011264e+02 -1.7278327310490575e+01 +0.0000000000000000e+00 +7.9665645498261983e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9700000000011266e+02 -1.7281908506384028e+01 +0.0000000000000000e+00 +7.9675639083722660e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9710000000011269e+02 -1.7285489702277481e+01 +0.0000000000000000e+00 +7.9685632669183337e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9720000000011271e+02 -1.7289070898170934e+01 +0.0000000000000000e+00 +7.9695626254644014e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9730000000011273e+02 -1.7292652094064387e+01 +0.0000000000000000e+00 +7.9705619840104691e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9740000000011275e+02 -1.7296233289957840e+01 +0.0000000000000000e+00 +7.9715613425565368e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9750000000011278e+02 -1.7299814485851293e+01 +0.0000000000000000e+00 +7.9725607011026045e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9760000000011280e+02 -1.7303395681744746e+01 +0.0000000000000000e+00 +7.9735600596486722e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9770000000011282e+02 -1.7306976877638199e+01 +0.0000000000000000e+00 +7.9745594181947399e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9780000000011285e+02 -1.7310558073531652e+01 +0.0000000000000000e+00 +7.9755587767408076e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9790000000011287e+02 -1.7314139269425105e+01 +0.0000000000000000e+00 +7.9765581352868753e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9800000000011289e+02 -1.7317720465318558e+01 +0.0000000000000000e+00 +7.9775574938329430e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9810000000011291e+02 -1.7321301661212011e+01 +0.0000000000000000e+00 +7.9785568523790107e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9820000000011294e+02 -1.7324882857105464e+01 +0.0000000000000000e+00 +7.9795562109250784e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9830000000011296e+02 -1.7328464052998918e+01 +0.0000000000000000e+00 +7.9805555694711461e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9840000000011298e+02 -1.7332045248892371e+01 +0.0000000000000000e+00 +7.9815549280172138e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9850000000011300e+02 -1.7335626444785824e+01 +0.0000000000000000e+00 +7.9825542865632815e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9860000000011303e+02 -1.7339207640679277e+01 +0.0000000000000000e+00 +7.9835536451093492e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9870000000011305e+02 -1.7342788836572730e+01 +0.0000000000000000e+00 +7.9845530036554169e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9880000000011307e+02 -1.7346370032466183e+01 +0.0000000000000000e+00 +7.9855523622014846e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9890000000011310e+02 -1.7349951228359636e+01 +0.0000000000000000e+00 +7.9865517207475523e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9900000000011312e+02 -1.7353532424253089e+01 +0.0000000000000000e+00 +7.9875510792936200e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9910000000011314e+02 -1.7357113620146542e+01 +0.0000000000000000e+00 +7.9885504378396877e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9920000000011316e+02 -1.7360694816039995e+01 +0.0000000000000000e+00 +7.9895497963857554e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9930000000011319e+02 -1.7364276011933448e+01 +0.0000000000000000e+00 +7.9905491549318231e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9940000000011321e+02 -1.7367857207826901e+01 +0.0000000000000000e+00 +7.9915485134778908e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9950000000011323e+02 -1.7371438403720354e+01 +0.0000000000000000e+00 +7.9925478720239585e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9960000000011325e+02 -1.7375019599613807e+01 +0.0000000000000000e+00 +7.9935472305700262e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9970000000011328e+02 -1.7378600795507261e+01 +0.0000000000000000e+00 +7.9945465891160939e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9980000000011330e+02 -1.7382181991400714e+01 +0.0000000000000000e+00 +7.9955459476621616e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
7.9990000000011332e+02 -1.7385763187294167e+01 +0.0000000000000000e+00 +7.9965453062082292e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0000000000011335e+02 -1.7389344383187620e+01 +0.0000000000000000e+00 +7.9975446647542969e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0010000000011337e+02 -1.7392925579081073e+01 +0.0000000000000000e+00 +7.9985440233003646e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0020000000011339e+02 -1.7396506774974526e+01 +0.0000000000000000e+00 +7.9995433818464323e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0030000000011341e+02 -1.7400087970867979e+01 +0.0000000000000000e+00 +8.0005427403925000e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0040000000011344e+02 -1.7403669166761432e+01 +0.0000000000000000e+00 +8.0015420989385677e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0050000000011346e+02 -1.7407250362654885e+01 +0.0000000000000000e+00 +8.0025414574846354e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0060000000011348e+02 -1.7410831558548338e+01 +0.0000000000000000e+00 +8.0035408160307031e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0070000000011350e+02 -1.7414412754441791e+01 +0.0000000000000000e+00 +8.0045401745767708e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0080000000011353e+02 -1.7417993950335244e+01 +0.0000000000000000e+00 +8.0055395331228385e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0090000000011355e+02 -1.7421575146228697e+01 +0.0000000000000000e+00 +8.0065388916689062e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0100000000011357e+02 -1.7425156342122150e+01 +0.0000000000000000e+00 +8.0075382502149739e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0110000000011360e+02 -1.7428737538015604e+01 +0.0000000000000000e+00 +8.0085376087610416e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0120000000011362e+02 -1.7432318733909057e+01 +0.0000000000000000e+00 +8.0095369673071093e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0130000000011364e+02 -1.7435899929802510e+01 +0.0000000000000000e+00 +8.0105363258531770e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0140000000011366e+02 -1.7439481125695963e+01 +0.0000000000000000e+00 +8.0115356843992447e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0150000000011369e+02 -1.7443062321589416e+01 +0.0000000000000000e+00 +8.0125350429453124e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0160000000011371e+02 -1.7446643517482869e+01 +0.0000000000000000e+00 +8.0135344014913801e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0170000000011373e+02 -1.7450224713376322e+01 +0.0000000000000000e+00 +8.0145337600374478e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0180000000011376e+02 -1.7453805909269775e+01 +0.0000000000000000e+00 +8.0155331185835155e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0190000000011378e+02 -1.7457387105163228e+01 +0.0000000000000000e+00 +8.0165324771295832e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0200000000011380e+02 -1.7460968301056681e+01 +0.0000000000000000e+00 +8.0175318356756509e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0210000000011382e+02 -1.7464549496950134e+01 +0.0000000000000000e+00 +8.0185311942217186e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0220000000011385e+02 -1.7468130692843587e+01 +0.0000000000000000e+00 +8.0195305527677863e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0230000000011387e+02 -1.7471711888737040e+01 +0.0000000000000000e+00 +8.0205299113138540e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0240000000011389e+02 -1.7475293084630493e+01 +0.0000000000000000e+00 +8.0215292698599217e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0250000000011391e+02 -1.7478874280523947e+01 +0.0000000000000000e+00 +8.0225286284059894e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0260000000011394e+02 -1.7482455476417400e+01 +0.0000000000000000e+00 +8.0235279869520571e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
8.0270000000011396e+02 -1.7486036672310853e+01 +0.0000000000000000e+00 +8.0245273454981248e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
